# vis: 7m.ms
# From plot 0
# x y chan scan field ant1 ant2 ant1name ant2name time freq spw corr obs
# U V None None None None None None None MJD(seconds) GHz None None None
16.1042 -0.0048984 0 49 21 4 9 J501@J501 J505@J505 5045033071.763 115.000000000 0 XX 0
5.19456 7.36231 0 49 21 5 6 J502@J502 J506@J506 5045033071.763 115.000000000 0 YY 0
-7.33341 3.79065 0 49 21 5 7 J502@J502 J503@J503 5045033071.763 115.000000000 0 XX 0
-17.9359 -3.89178 0 49 21 5 8 J502@J502 J504@J504 5045033071.763 115.000000000 0 YY 0
9.75695 -5.70221 0 49 21 5 9 J502@J502 J505@J505 5045033071.763 115.000000000 0 XX 0
-12.528 -3.57165 0 49 21 6 7 J506@J506 J503@J503 5045033071.763 115.000000000 0 YY 0
-23.1305 -11.2541 0 49 21 6 8 J506@J506 J504@J504 5045033071.763 115.000000000 0 XX 0
4.56238 -13.0645 0 49 21 6 9 J506@J506 J505@J505 5045033071.763 115.000000000 0 YY 0
-10.6025 -7.68243 0 49 21 7 8 J503@J503 J504@J504 5045033071.763 115.000000000 0 XX 0
17.0904 -9.49287 0 49 21 7 9 J503@J503 J505@J505 5045033071.763 115.000000000 0 YY 0
27.6929 -1.81044 0 49 21 8 9 J504@J504 J505@J505 5045033071.763 115.000000000 0 XX 0
11.744 -1.72354 0 50 22 0 1 N601@N601 N602@N602 5045033101.763 115.000000000 0 XX 0
11.8633 43.1205 0 50 22 0 2 N601@N601 N604@N604 5045033101.763 115.000000000 0 YY 0
-4.46678 33.4418 0 50 22 0 3 N601@N601 N606@N606 5045033101.763 115.000000000 0 XX 0
7.41926 15.0811 0 50 22 0 4 N601@N601 J501@J501 5045033101.763 115.000000000 0 YY 0
13.7814 20.7695 0 50 22 0 5 N601@N601 J502@J502 5045033101.763 115.000000000 0 XX 0
18.9915 28.1244 0 50 22 0 6 N601@N601 J506@J506 5045033101.763 115.000000000 0 YY 0
6.444 24.5704 0 50 22 0 7 N601@N601 J503@J503 5045033101.763 115.000000000 0 XX 0
-4.18103 16.9029 0 50 22 0 8 N601@N601 J504@J504 5045033101.763 115.000000000 0 YY 0
23.5427 15.0537 0 50 22 0 9 N601@N601 J505@J505 5045033101.763 115.000000000 0 XX 0
0.119278 44.844 0 50 22 1 2 N602@N602 N604@N604 5045033101.763 115.000000000 0 YY 0
-16.2108 35.1653 0 50 22 1 3 N602@N602 N606@N606 5045033101.763 115.000000000 0 XX 0
-4.32475 16.8047 0 50 22 1 4 N602@N602 J501@J501 5045033101.763 115.000000000 0 YY 0
2.03735 22.4931 0 50 22 1 5 N602@N602 J502@J502 5045033101.763 115.000000000 0 XX 0
7.24752 29.848 0 50 22 1 6 N602@N602 J506@J506 5045033101.763 115.000000000 0 YY 0
-5.30001 26.2939 0 50 22 1 7 N602@N602 J503@J503 5045033101.763 115.000000000 0 XX 0
-15.925 18.6264 0 50 22 1 8 N602@N602 J504@J504 5045033101.763 115.000000000 0 YY 0
11.7987 16.7773 0 50 22 1 9 N602@N602 J505@J505 5045033101.763 115.000000000 0 XX 0
-16.3301 -9.6787 0 50 22 2 3 N604@N604 N606@N606 5045033101.763 115.000000000 0 YY 0
-4.44403 -28.0393 0 50 22 2 4 N604@N604 J501@J501 5045033101.763 115.000000000 0 XX 0
1.91807 -22.351 0 50 22 2 5 N604@N604 J502@J502 5045033101.763 115.000000000 0 YY 0
7.12824 -14.996 0 50 22 2 6 N604@N604 J506@J506 5045033101.763 115.000000000 0 XX 0
-5.41929 -18.5501 0 50 22 2 7 N604@N604 J503@J503 5045033101.763 115.000000000 0 YY 0
-16.0443 -26.2176 0 50 22 2 8 N604@N604 J504@J504 5045033101.763 115.000000000 0 XX 0
11.6794 -28.0668 0 50 22 2 9 N604@N604 J505@J505 5045033101.763 115.000000000 0 YY 0
11.886 -18.3606 0 50 22 3 4 N606@N606 J501@J501 5045033101.763 115.000000000 0 XX 0
18.2481 -12.6723 0 50 22 3 5 N606@N606 J502@J502 5045033101.763 115.000000000 0 YY 0
23.4583 -5.31733 0 50 22 3 6 N606@N606 J506@J506 5045033101.763 115.000000000 0 XX 0
10.9108 -8.87141 0 50 22 3 7 N606@N606 J503@J503 5045033101.763 115.000000000 0 YY 0
0.285755 -16.5389 0 50 22 3 8 N606@N606 J504@J504 5045033101.763 115.000000000 0 XX 0
28.0095 -18.3881 0 50 22 3 9 N606@N606 J505@J505 5045033101.763 115.000000000 0 YY 0
6.3621 5.68836 0 50 22 4 5 J501@J501 J502@J502 5045033101.763 115.000000000 0 XX 0
11.5723 13.0433 0 50 22 4 6 J501@J501 J506@J506 5045033101.763 115.000000000 0 YY 0
-0.975257 9.48922 0 50 22 4 7 J501@J501 J503@J503 5045033101.763 115.000000000 0 XX 0
-11.6003 1.82173 0 50 22 4 8 J501@J501 J504@J504 5045033101.763 115.000000000 0 YY 0
16.1235 -0.0274288 0 50 22 4 9 J501@J501 J505@J505 5045033101.763 115.000000000 0 XX 0
5.21017 7.35494 0 50 22 5 6 J502@J502 J506@J506 5045033101.763 115.000000000 0 YY 0
-7.33736 3.80086 0 50 22 5 7 J502@J502 J503@J503 5045033101.763 115.000000000 0 XX 0
-17.9624 -3.86663 0 50 22 5 8 J502@J502 J504@J504 5045033101.763 115.000000000 0 YY 0
9.76137 -5.71579 0 50 22 5 9 J502@J502 J505@J505 5045033101.763 115.000000000 0 XX 0
-12.5475 -3.55408 0 50 22 6 7 J506@J506 J503@J503 5045033101.763 115.000000000 0 YY 0
-23.1726 -11.2216 0 50 22 6 8 J506@J506 J504@J504 5045033101.763 115.000000000 0 XX 0
4.5512 -13.0707 0 50 22 6 9 J506@J506 J505@J505 5045033101.763 115.000000000 0 YY 0
-10.625 -7.6675 0 50 22 7 8 J503@J503 J504@J504 5045033101.763 115.000000000 0 XX 0
17.0987 -9.51665 0 50 22 7 9 J503@J503 J505@J505 5045033101.763 115.000000000 0 YY 0
27.7238 -1.84915 0 50 22 8 9 J504@J504 J505@J505 5045033101.763 115.000000000 0 XX 0
11.7519 -1.73518 0 51 23 0 1 N601@N601 N602@N602 5045033131.763 115.000000000 0 XX 0
11.9096 43.1087 0 51 23 0 2 N601@N601 N604@N604 5045033131.763 115.000000000 0 YY 0
-4.44178 33.4462 0 51 23 0 3 N601@N601 N606@N606 5045033131.763 115.000000000 0 XX 0
7.43807 15.0738 0 51 23 0 4 N601@N601 J501@J501 5045033131.763 115.000000000 0 YY 0
13.8101 20.7558 0 51 23 0 5 N601@N601 J502@J502 5045033131.763 115.000000000 0 XX 0
19.0307 28.1056 0 51 23 0 6 N601@N601 J506@J506 5045033131.763 115.000000000 0 YY 0
6.47016 24.564 0 51 23 0 7 N601@N601 J503@J503 5045033131.763 115.000000000 0 XX 0
-4.16993 16.907 0 51 23 0 8 N601@N601 J504@J504 5045033131.763 115.000000000 0 YY 0
23.5744 15.0304 0 51 23 0 9 N601@N601 J505@J505 5045033131.763 115.000000000 0 XX 0
0.157732 44.8439 0 51 23 1 2 N602@N602 N604@N604 5045033131.763 115.000000000 0 YY 0
-16.1937 35.1814 0 51 23 1 3 N602@N602 N606@N606 5045033131.763 115.000000000 0 XX 0
-4.31383 16.809 0 51 23 1 4 N602@N602 J501@J501 5045033131.763 115.000000000 0 YY 0
2.05822 22.491 0 51 23 1 5 N602@N602 J502@J502 5045033131.763 115.000000000 0 XX 0
7.27884 29.8408 0 51 23 1 6 N602@N602 J506@J506 5045033131.763 115.000000000 0 YY 0
-5.28174 26.2992 0 51 23 1 7 N602@N602 J503@J503 5045033131.763 115.000000000 0 XX 0
-15.9218 18.6422 0 51 23 1 8 N602@N602 J504@J504 5045033131.763 115.000000000 0 YY 0
11.8225 16.7656 0 51 23 1 9 N602@N602 J505@J505 5045033131.763 115.000000000 0 XX 0
-16.3514 -9.66251 0 51 23 2 3 N604@N604 N606@N606 5045033131.763 115.000000000 0 YY 0
-4.47157 -28.0349 0 51 23 2 4 N604@N604 J501@J501 5045033131.763 115.000000000 0 XX 0
1.90049 -22.3529 0 51 23 2 5 N604@N604 J502@J502 5045033131.763 115.000000000 0 YY 0
7.12111 -15.0031 0 51 23 2 6 N604@N604 J506@J506 5045033131.763 115.000000000 0 XX 0
-5.43948 -18.5447 0 51 23 2 7 N604@N604 J503@J503 5045033131.763 115.000000000 0 YY 0
-16.0796 -26.2017 0 51 23 2 8 N604@N604 J504@J504 5045033131.763 115.000000000 0 XX 0
11.6648 -28.0783 0 51 23 2 9 N604@N604 J505@J505 5045033131.763 115.000000000 0 YY 0
11.8798 -18.3724 0 51 23 3 4 N606@N606 J501@J501 5045033131.763 115.000000000 0 XX 0
18.2519 -12.6903 0 51 23 3 5 N606@N606 J502@J502 5045033131.763 115.000000000 0 YY 0
23.4725 -5.34057 0 51 23 3 6 N606@N606 J506@J506 5045033131.763 115.000000000 0 XX 0
10.9119 -8.88221 0 51 23 3 7 N606@N606 J503@J503 5045033131.763 115.000000000 0 YY 0
0.271844 -16.5392 0 51 23 3 8 N606@N606 J504@J504 5045033131.763 115.000000000 0 XX 0
28.0162 -18.4158 0 51 23 3 9 N606@N606 J505@J505 5045033131.763 115.000000000 0 YY 0
6.37206 5.68205 0 51 23 4 5 J501@J501 J502@J502 5045033131.763 115.000000000 0 XX 0
11.5927 13.0318 0 51 23 4 6 J501@J501 J506@J506 5045033131.763 115.000000000 0 YY 0
-0.96791 9.49018 0 51 23 4 7 J501@J501 J503@J503 5045033131.763 115.000000000 0 XX 0
-11.608 1.83322 0 51 23 4 8 J501@J501 J504@J504 5045033131.763 115.000000000 0 YY 0
16.1363 -0.0434018 0 51 23 4 9 J501@J501 J505@J505 5045033131.763 115.000000000 0 XX 0
5.22062 7.34977 0 51 23 5 6 J502@J502 J506@J506 5045033131.763 115.000000000 0 YY 0
-7.33997 3.80813 0 51 23 5 7 J502@J502 J503@J503 5045033131.763 115.000000000 0 XX 0
-17.9801 -3.84884 0 51 23 5 8 J502@J502 J504@J504 5045033131.763 115.000000000 0 YY 0
9.76428 -5.72545 0 51 23 5 9 J502@J502 J505@J505 5045033131.763 115.000000000 0 XX 0
-12.5606 -3.54164 0 51 23 6 7 J506@J506 J503@J503 5045033131.763 115.000000000 0 YY 0
-23.2007 -11.1986 0 51 23 6 8 J506@J506 J504@J504 5045033131.763 115.000000000 0 XX 0
4.54367 -13.0752 0 51 23 6 9 J506@J506 J505@J505 5045033131.763 115.000000000 0 YY 0
-10.6401 -7.65697 0 51 23 7 8 J503@J503 J504@J504 5045033131.763 115.000000000 0 XX 0
17.1043 -9.53358 0 51 23 7 9 J503@J503 J505@J505 5045033131.763 115.000000000 0 YY 0
27.7443 -1.87662 0 51 23 8 9 J504@J504 J505@J505 5045033131.763 115.000000000 0 XX 0
11.7598 -1.74682 0 52 24 0 1 N601@N601 N602@N602 5045033161.763 115.000000000 0 XX 0
11.9559 43.0969 0 52 24 0 2 N601@N601 N604@N604 5045033161.763 115.000000000 0 YY 0
-4.41675 33.4506 0 52 24 0 3 N601@N601 N606@N606 5045033161.763 115.000000000 0 XX 0
7.45685 15.0664 0 52 24 0 4 N601@N601 J501@J501 5045033161.763 115.000000000 0 YY 0
13.8388 20.7422 0 52 24 0 5 N601@N601 J502@J502 5045033161.763 115.000000000 0 XX 0
19.0699 28.0868 0 52 24 0 6 N601@N601 J506@J506 5045033161.763 115.000000000 0 YY 0
6.4963 24.5576 0 52 24 0 7 N601@N601 J503@J503 5045033161.763 115.000000000 0 XX 0
-4.15882 16.9111 0 52 24 0 8 N601@N601 J504@J504 5045033161.763 115.000000000 0 YY 0
23.606 15.007 0 52 24 0 9 N601@N601 J505@J505 5045033161.763 115.000000000 0 XX 0
0.196186 44.8437 0 52 24 1 2 N602@N602 N604@N604 5045033161.763 115.000000000 0 YY 0
-16.1765 35.1974 0 52 24 1 3 N602@N602 N606@N606 5045033161.763 115.000000000 0 XX 0
-4.3029 16.8132 0 52 24 1 4 N602@N602 J501@J501 5045033161.763 115.000000000 0 YY 0
2.07909 22.489 0 52 24 1 5 N602@N602 J502@J502 5045033161.763 115.000000000 0 XX 0
7.31014 29.8336 0 52 24 1 6 N602@N602 J506@J506 5045033161.763 115.000000000 0 YY 0
-5.26346 26.3044 0 52 24 1 7 N602@N602 J503@J503 5045033161.763 115.000000000 0 XX 0
-15.9186 18.658 0 52 24 1 8 N602@N602 J504@J504 5045033161.763 115.000000000 0 YY 0
11.8462 16.7538 0 52 24 1 9 N602@N602 J505@J505 5045033161.763 115.000000000 0 XX 0
-16.3727 -9.64631 0 52 24 2 3 N604@N604 N606@N606 5045033161.763 115.000000000 0 YY 0
-4.49908 -28.0305 0 52 24 2 4 N604@N604 J501@J501 5045033161.763 115.000000000 0 XX 0
1.8829 -22.3547 0 52 24 2 5 N604@N604 J502@J502 5045033161.763 115.000000000 0 YY 0
7.11395 -15.0101 0 52 24 2 6 N604@N604 J506@J506 5045033161.763 115.000000000 0 XX 0
-5.45964 -18.5393 0 52 24 2 7 N604@N604 J503@J503 5045033161.763 115.000000000 0 YY 0
-16.1148 -26.1858 0 52 24 2 8 N604@N604 J504@J504 5045033161.763 115.000000000 0 XX 0
11.6501 -28.0899 0 52 24 2 9 N604@N604 J505@J505 5045033161.763 115.000000000 0 YY 0
11.8736 -18.3842 0 52 24 3 4 N606@N606 J501@J501 5045033161.763 115.000000000 0 XX 0
18.2556 -12.7084 0 52 24 3 5 N606@N606 J502@J502 5045033161.763 115.000000000 0 YY 0
23.4866 -5.36382 0 52 24 3 6 N606@N606 J506@J506 5045033161.763 115.000000000 0 XX 0
10.913 -8.89302 0 52 24 3 7 N606@N606 J503@J503 5045033161.763 115.000000000 0 YY 0
0.257933 -16.5394 0 52 24 3 8 N606@N606 J504@J504 5045033161.763 115.000000000 0 XX 0
28.0227 -18.4435 0 52 24 3 9 N606@N606 J505@J505 5045033161.763 115.000000000 0 YY 0
6.38199 5.67574 0 52 24 4 5 J501@J501 J502@J502 5045033161.763 115.000000000 0 XX 0
11.613 13.0203 0 52 24 4 6 J501@J501 J506@J506 5045033161.763 115.000000000 0 YY 0
-0.960559 9.49114 0 52 24 4 7 J501@J501 J503@J503 5045033161.763 115.000000000 0 XX 0
-11.6157 1.84472 0 52 24 4 8 J501@J501 J504@J504 5045033161.763 115.000000000 0 YY 0
16.1491 -0.0593875 0 52 24 4 9 J501@J501 J505@J505 5045033161.763 115.000000000 0 XX 0
5.23105 7.3446 0 52 24 5 6 J502@J502 J506@J506 5045033161.763 115.000000000 0 YY 0
-7.34255 3.8154 0 52 24 5 7 J502@J502 J503@J503 5045033161.763 115.000000000 0 XX 0
-17.9977 -3.83102 0 52 24 5 8 J502@J502 J504@J504 5045033161.763 115.000000000 0 YY 0
9.76716 -5.73512 0 52 24 5 9 J502@J502 J505@J505 5045033161.763 115.000000000 0 XX 0
-12.5736 -3.5292 0 52 24 6 7 J506@J506 J503@J503 5045033161.763 115.000000000 0 YY 0
-23.2287 -11.1756 0 52 24 6 8 J506@J506 J504@J504 5045033161.763 115.000000000 0 XX 0
4.53611 -13.0797 0 52 24 6 9 J506@J506 J505@J505 5045033161.763 115.000000000 0 YY 0
-10.6551 -7.64642 0 52 24 7 8 J503@J503 J504@J504 5045033161.763 115.000000000 0 XX 0
17.1097 -9.55053 0 52 24 7 9 J503@J503 J505@J505 5045033161.763 115.000000000 0 YY 0
27.7648 -1.9041 0 52 24 8 9 J504@J504 J505@J505 5045033161.763 115.000000000 0 XX 0
11.7676 -1.75847 0 53 25 0 1 N601@N601 N602@N602 5045033191.763 115.000000000 0 XX 0
12.0022 43.085 0 53 25 0 2 N601@N601 N604@N604 5045033191.763 115.000000000 0 YY 0
-4.39171 33.4549 0 53 25 0 3 N601@N601 N606@N606 5045033191.763 115.000000000 0 XX 0
7.47561 15.059 0 53 25 0 4 N601@N601 J501@J501 5045033191.763 115.000000000 0 YY 0
13.8675 20.7284 0 53 25 0 5 N601@N601 J502@J502 5045033191.763 115.000000000 0 XX 0
19.109 28.0679 0 53 25 0 6 N601@N601 J506@J506 5045033191.763 115.000000000 0 YY 0
6.52241 24.5511 0 53 25 0 7 N601@N601 J503@J503 5045033191.763 115.000000000 0 XX 0
-4.14768 16.9152 0 53 25 0 8 N601@N601 J504@J504 5045033191.763 115.000000000 0 YY 0
23.6375 14.9836 0 53 25 0 9 N601@N601 J505@J505 5045033191.763 115.000000000 0 XX 0
0.234639 44.8435 0 53 25 1 2 N602@N602 N604@N604 5045033191.763 115.000000000 0 YY 0
-16.1593 35.2134 0 53 25 1 3 N602@N602 N606@N606 5045033191.763 115.000000000 0 XX 0
-4.29195 16.8175 0 53 25 1 4 N602@N602 J501@J501 5045033191.763 115.000000000 0 YY 0
2.09995 22.4869 0 53 25 1 5 N602@N602 J502@J502 5045033191.763 115.000000000 0 XX 0
7.34141 29.8263 0 53 25 1 6 N602@N602 J506@J506 5045033191.763 115.000000000 0 YY 0
-5.24515 26.3096 0 53 25 1 7 N602@N602 J503@J503 5045033191.763 115.000000000 0 XX 0
-15.9152 18.6737 0 53 25 1 8 N602@N602 J504@J504 5045033191.763 115.000000000 0 YY 0
11.8699 16.7421 0 53 25 1 9 N602@N602 J505@J505 5045033191.763 115.000000000 0 XX 0
-16.3939 -9.63009 0 53 25 2 3 N604@N604 N606@N606 5045033191.763 115.000000000 0 YY 0
-4.52659 -28.026 0 53 25 2 4 N604@N604 J501@J501 5045033191.763 115.000000000 0 XX 0
1.86531 -22.3566 0 53 25 2 5 N604@N604 J502@J502 5045033191.763 115.000000000 0 YY 0
7.10677 -15.0172 0 53 25 2 6 N604@N604 J506@J506 5045033191.763 115.000000000 0 XX 0
-5.47979 -18.5339 0 53 25 2 7 N604@N604 J503@J503 5045033191.763 115.000000000 0 YY 0
-16.1499 -26.1698 0 53 25 2 8 N604@N604 J504@J504 5045033191.763 115.000000000 0 XX 0
11.6353 -28.1014 0 53 25 2 9 N604@N604 J505@J505 5045033191.763 115.000000000 0 YY 0
11.8673 -18.3959 0 53 25 3 4 N606@N606 J501@J501 5045033191.763 115.000000000 0 XX 0
18.2592 -12.7265 0 53 25 3 5 N606@N606 J502@J502 5045033191.763 115.000000000 0 YY 0
23.5007 -5.38708 0 53 25 3 6 N606@N606 J506@J506 5045033191.763 115.000000000 0 XX 0
10.9141 -8.90383 0 53 25 3 7 N606@N606 J503@J503 5045033191.763 115.000000000 0 YY 0
0.24402 -16.5397 0 53 25 3 8 N606@N606 J504@J504 5045033191.763 115.000000000 0 XX 0
28.0292 -18.4713 0 53 25 3 9 N606@N606 J505@J505 5045033191.763 115.000000000 0 YY 0
6.39189 5.66941 0 53 25 4 5 J501@J501 J502@J502 5045033191.763 115.000000000 0 XX 0
11.6334 13.0088 0 53 25 4 6 J501@J501 J506@J506 5045033191.763 115.000000000 0 YY 0
-0.953204 9.49209 0 53 25 4 7 J501@J501 J503@J503 5045033191.763 115.000000000 0 XX 0
-11.6233 1.85622 0 53 25 4 8 J501@J501 J504@J504 5045033191.763 115.000000000 0 YY 0
16.1619 -0.0753859 0 53 25 4 9 J501@J501 J505@J505 5045033191.763 115.000000000 0 XX 0
5.24146 7.33941 0 53 25 5 6 J502@J502 J506@J506 5045033191.763 115.000000000 0 YY 0
-7.3451 3.82267 0 53 25 5 7 J502@J502 J503@J503 5045033191.763 115.000000000 0 XX 0
-18.0152 -3.81319 0 53 25 5 8 J502@J502 J504@J504 5045033191.763 115.000000000 0 YY 0
9.76999 -5.7448 0 53 25 5 9 J502@J502 J505@J505 5045033191.763 115.000000000 0 XX 0
-12.5866 -3.51674 0 53 25 6 7 J506@J506 J503@J503 5045033191.763 115.000000000 0 YY 0
-23.2566 -11.1526 0 53 25 6 8 J506@J506 J504@J504 5045033191.763 115.000000000 0 XX 0
4.52853 -13.0842 0 53 25 6 9 J506@J506 J505@J505 5045033191.763 115.000000000 0 YY 0
-10.6701 -7.63586 0 53 25 7 8 J503@J503 J504@J504 5045033191.763 115.000000000 0 XX 0
17.1151 -9.56747 0 53 25 7 9 J503@J503 J505@J505 5045033191.763 115.000000000 0 YY 0
27.7852 -1.93161 0 53 25 8 9 J504@J504 J505@J505 5045033191.763 115.000000000 0 XX 0
11.7753 -1.77012 0 54 26 0 1 N601@N601 N602@N602 5045033221.763 115.000000000 0 XX 0
12.0484 43.0731 0 54 26 0 2 N601@N601 N604@N604 5045033221.763 115.000000000 0 YY 0
-4.36664 33.4593 0 54 26 0 3 N601@N601 N606@N606 5045033221.763 115.000000000 0 XX 0
7.49433 15.0516 0 54 26 0 4 N601@N601 J501@J501 5045033221.763 115.000000000 0 YY 0
13.8961 20.7147 0 54 26 0 5 N601@N601 J502@J502 5045033221.763 115.000000000 0 XX 0
19.148 28.0489 0 54 26 0 6 N601@N601 J506@J506 5045033221.763 115.000000000 0 YY 0
6.54849 24.5446 0 54 26 0 7 N601@N601 J503@J503 5045033221.763 115.000000000 0 XX 0
-4.13654 16.9193 0 54 26 0 8 N601@N601 J504@J504 5045033221.763 115.000000000 0 YY 0
23.6689 14.9602 0 54 26 0 9 N601@N601 J505@J505 5045033221.763 115.000000000 0 XX 0
0.273092 44.8432 0 54 26 1 2 N602@N602 N604@N604 5045033221.763 115.000000000 0 YY 0
-16.142 35.2294 0 54 26 1 3 N602@N602 N606@N606 5045033221.763 115.000000000 0 XX 0
-4.28098 16.8217 0 54 26 1 4 N602@N602 J501@J501 5045033221.763 115.000000000 0 YY 0
2.1208 22.4848 0 54 26 1 5 N602@N602 J502@J502 5045033221.763 115.000000000 0 XX 0
7.37265 29.819 0 54 26 1 6 N602@N602 J506@J506 5045033221.763 115.000000000 0 YY 0
-5.22682 26.3148 0 54 26 1 7 N602@N602 J503@J503 5045033221.763 115.000000000 0 XX 0
-15.9118 18.6895 0 54 26 1 8 N602@N602 J504@J504 5045033221.763 115.000000000 0 YY 0
11.8936 16.7303 0 54 26 1 9 N602@N602 J505@J505 5045033221.763 115.000000000 0 XX 0
-16.415 -9.61384 0 54 26 2 3 N604@N604 N606@N606 5045033221.763 115.000000000 0 YY 0
-4.55407 -28.0215 0 54 26 2 4 N604@N604 J501@J501 5045033221.763 115.000000000 0 XX 0
1.84771 -22.3584 0 54 26 2 5 N604@N604 J502@J502 5045033221.763 115.000000000 0 YY 0
7.09956 -15.0242 0 54 26 2 6 N604@N604 J506@J506 5045033221.763 115.000000000 0 XX 0
-5.49991 -18.5285 0 54 26 2 7 N604@N604 J503@J503 5045033221.763 115.000000000 0 YY 0
-16.1849 -26.1538 0 54 26 2 8 N604@N604 J504@J504 5045033221.763 115.000000000 0 XX 0
11.6205 -28.1129 0 54 26 2 9 N604@N604 J505@J505 5045033221.763 115.000000000 0 YY 0
11.861 -18.4077 0 54 26 3 4 N606@N606 J501@J501 5045033221.763 115.000000000 0 XX 0
18.2628 -12.7446 0 54 26 3 5 N606@N606 J502@J502 5045033221.763 115.000000000 0 YY 0
23.5146 -5.41036 0 54 26 3 6 N606@N606 J506@J506 5045033221.763 115.000000000 0 XX 0
10.9151 -8.91463 0 54 26 3 7 N606@N606 J503@J503 5045033221.763 115.000000000 0 YY 0
0.230107 -16.5399 0 54 26 3 8 N606@N606 J504@J504 5045033221.763 115.000000000 0 XX 0
28.0355 -18.4991 0 54 26 3 9 N606@N606 J505@J505 5045033221.763 115.000000000 0 YY 0
6.40178 5.66308 0 54 26 4 5 J501@J501 J502@J502 5045033221.763 115.000000000 0 XX 0
11.6536 12.9973 0 54 26 4 6 J501@J501 J506@J506 5045033221.763 115.000000000 0 YY 0
-0.945845 9.49303 0 54 26 4 7 J501@J501 J503@J503 5045033221.763 115.000000000 0 XX 0
-11.6309 1.86774 0 54 26 4 8 J501@J501 J504@J504 5045033221.763 115.000000000 0 YY 0
16.1746 -0.0913969 0 54 26 4 9 J501@J501 J505@J505 5045033221.763 115.000000000 0 XX 0
5.25185 7.33422 0 54 26 5 6 J502@J502 J506@J506 5045033221.763 115.000000000 0 YY 0
-7.34762 3.82995 0 54 26 5 7 J502@J502 J503@J503 5045033221.763 115.000000000 0 XX 0
-18.0326 -3.79534 0 54 26 5 8 J502@J502 J504@J504 5045033221.763 115.000000000 0 YY 0
9.77279 -5.75447 0 54 26 5 9 J502@J502 J505@J505 5045033221.763 115.000000000 0 XX 0
-12.5995 -3.50427 0 54 26 6 7 J506@J506 J503@J503 5045033221.763 115.000000000 0 YY 0
-23.2845 -11.1296 0 54 26 6 8 J506@J506 J504@J504 5045033221.763 115.000000000 0 XX 0
4.52094 -13.0887 0 54 26 6 9 J506@J506 J505@J505 5045033221.763 115.000000000 0 YY 0
-10.685 -7.62529 0 54 26 7 8 J503@J503 J504@J504 5045033221.763 115.000000000 0 XX 0
17.1204 -9.58442 0 54 26 7 9 J503@J503 J505@J505 5045033221.763 115.000000000 0 YY 0
27.8054 -1.95913 0 54 26 8 9 J504@J504 J505@J505 5045033221.763 115.000000000 0 XX 0
12.2233 -2.66186 0 55 0 0 1 N601@N601 N602@N602 5045121395.220 115.000000000 0 XX 1
15.3527 42.0584 0 55 0 0 2 N601@N601 N604@N604 5045121395.220 115.000000000 0 YY 1
-2.45533 33.7153 0 55 0 0 3 N601@N601 N606@N606 5045121395.220 115.000000000 0 XX 1
8.80479 14.4472 0 55 0 0 4 N601@N601 J501@J501 5045121395.220 115.000000000 0 YY 1
15.8713 19.6103 0 55 0 0 5 N601@N601 J502@J502 5045121395.220 115.000000000 0 XX 1
21.8383 26.5283 0 55 0 0 6 N601@N601 J506@J506 5045121395.220 115.000000000 0 YY 1
8.41648 23.9905 0 55 0 0 7 N601@N601 J503@J503 5045121395.220 115.000000000 0 XX 1
-3.26236 17.1955 0 55 0 0 8 N601@N601 J504@J504 5045121395.220 115.000000000 0 YY 1
25.7452 13.1255 0 55 0 0 9 N601@N601 J505@J505 5045121395.220 115.000000000 0 XX 1
3.12945 44.7202 0 55 0 1 2 N602@N602 N604@N604 5045121395.220 115.000000000 0 YY 1
-14.6786 36.3771 0 55 0 1 3 N602@N602 N606@N606 5045121395.220 115.000000000 0 XX 1
-3.41847 17.1091 0 55 0 1 4 N602@N602 J501@J501 5045121395.220 115.000000000 0 YY 1
3.64803 22.2722 0 55 0 1 5 N602@N602 J502@J502 5045121395.220 115.000000000 0 XX 1
9.61501 29.1902 0 55 0 1 6 N602@N602 J506@J506 5045121395.220 115.000000000 0 YY 1
-3.80679 26.6524 0 55 0 1 7 N602@N602 J503@J503 5045121395.220 115.000000000 0 XX 1
-15.4856 19.8574 0 55 0 1 8 N602@N602 J504@J504 5045121395.220 115.000000000 0 YY 1
13.522 15.7874 0 55 0 1 9 N602@N602 J505@J505 5045121395.220 115.000000000 0 XX 1
-17.8081 -8.34309 0 55 0 2 3 N604@N604 N606@N606 5045121395.220 115.000000000 0 YY 1
-6.54793 -27.6112 0 55 0 2 4 N604@N604 J501@J501 5045121395.220 115.000000000 0 XX 1
0.518579 -22.448 0 55 0 2 5 N604@N604 J502@J502 5045121395.220 115.000000000 0 YY 1
6.48556 -15.5301 0 55 0 2 6 N604@N604 J506@J506 5045121395.220 115.000000000 0 XX 1
-6.93624 -18.0679 0 55 0 2 7 N604@N604 J503@J503 5045121395.220 115.000000000 0 YY 1
-18.6151 -24.8628 0 55 0 2 8 N604@N604 J504@J504 5045121395.220 115.000000000 0 XX 1
10.3925 -28.9329 0 55 0 2 9 N604@N604 J505@J505 5045121395.220 115.000000000 0 YY 1
11.2601 -19.2681 0 55 0 3 4 N606@N606 J501@J501 5045121395.220 115.000000000 0 XX 1
18.3266 -14.1049 0 55 0 3 5 N606@N606 J502@J502 5045121395.220 115.000000000 0 YY 1
24.2936 -7.18697 0 55 0 3 6 N606@N606 J506@J506 5045121395.220 115.000000000 0 XX 1
